,Ticker,CIK
5333,ofg-pd,1030469
5334,ofix,884624
5335,oflx,1317945
5336,ofs,1487918
5337,ofssi,1487918
5338,ofssl,1487918
5339,ofssz,1487918
5340,ogcp,1553079
5341,oge,1021635
5342,ogen,1174940
5343,ogi,1620737
5344,ogs,1587732
5345,ohgi,225211
5346,ohi,888491
5347,oi,812074
5348,oibr-c,1160846
5349,oibrq,1160846
5350,oii,73756
5351,oiim,1095348
5352,oil,312070
5353,oild,1415311
5354,oilnd,312070
5355,oilnf,312070
5356,oilu,1415311
5357,ois,1121484
5358,oke,1039684
5359,oksb,914374
5360,okta,1660134
5361,olbg,1314196
5362,olbk,1253317
5363,oled,1005284
5364,olem,312070
5365,olenw,1806201
5366,olli,1639300
5367,olmm,1615942
5368,oln,74303
5369,olp,712770
5370,omab,1378239
5371,omag,820600
5372,omc,29989
5373,omcl,926326
5374,omed,1302573
5375,omer,1285819
5376,omex,798528
5377,omf,1584207
5378,omi,75252
5379,omn,1090061
5380,omp,1652133
5381,omps,1103640
5382,omqs,278165
5383,omtk,1404804
5384,omws,1676852
5385,on,1097864
5386,onb,707179
5387,oncs,1444307
5388,onct,1260990
5389,oncy,1129928
5390,ondk,1420811
5391,onds,1646188
5392,one,1722380
5393,onem,1404123
5394,onew,1772921
5395,onl,1768206
5396,onto,704532
5397,ontx,1130598
5398,ontxw,1130598
5399,onty,1412067
5400,onvi,1100917
5401,onvo,1497253
5402,ooil,1567802
5403,ooma,1327688
5404,opbk,1722010
5405,opch,1014739
5406,opco,1094139
5407,opes,1723580
5408,opesu,1723580
5409,opesw,1723580
5410,opgn,1293818
5411,opgnw,1293818
5412,ophc,1288855
5413,opi,1456772
5414,opini,1456772
5415,opk,944809
5416,opnt,1385508
5417,opof,740971
5418,opra,1737450
5419,oprt,1538716
5420,oprx,1448431
5421,opti,1557340
5422,optn,1494650
5423,optt,1378140
5424,opvs,1571636
5425,opxs,1397016
5426,opy,791963
5427,or,1627272
5428,ora,1296445
5429,oran,1038143
5430,orbc,1361983
5431,orc,1518621
5432,orcc,1655888
5433,orcl,1341439
5434,orex,1382911
5435,orgo,1661181
5436,orgs,1460602
5437,ori,74260
5438,oric,1796280
5439,orly,898173
5440,ormp,1176309
5441,orn,1402829
5442,ornc,1098996
5443,orpn,1596812
5444,orrf,826154
5445,orsn,1770251
5446,orsnr,1770251
5447,orsnu,1770251
5448,orsnw,1770251
5449,ortx,1748907
5450,osat,1058307
5451,osb,877365
5452,osbc,357173
5453,osg,75208
5454,osis,1039065
5455,osk,775158
5456,osle,1414932
5457,osmt,1739426
5458,osn,1485538
5459,ospn,1044777
5460,oss,1394056
5461,ostk,1130713
5462,osur,1116463
5463,osw,1758488
5464,otel,1288359
5465,otex,1002638
5466,otic,1493566
5467,otis,1781335
5468,otiv,1021604
5469,otivf,1021604
5470,otlk,1649989
5471,otlkw,1649989
5472,ottr,1466593
5473,ottv,1479000
5474,ottw,1675192
5475,ounz,1546652
5476,out,1579877
5477,ovbc,894671
5478,ovid,1636651
5479,ovly,1431567
5480,ovtz,1107280
5481,ovv,1792580
5482,owcp,1431934
5483,owpc,1622244
5484,oxbr,1584831
5485,oxfd,1586049
5486,oxm,75288
5487,oxsq,1259429
5488,oxy,797468
5489,oyst,1720725
5490,ozsc,1679817
5491,paa,1070423
5492,paac,1764711
5493,paacr,1764711
5494,paacu,1764711
5495,paacw,1764711
5496,paas,771992
5497,pac,1347557
5498,pacb,1299130
5499,pacd,1517342
5500,pack,1712463
5501,pacq,1726293
5502,pacqf,1485922
5503,pacqu,1726293
5504,pacqw,1726293
5505,pacv,882800
5506,pacvd,882800
5507,pacw,1102112
5508,pae,1720821
5509,paeww,1720821
5510,pag,1019849
5511,pagp,1581990
5512,pags,1712807
5513,pahc,1069899
5514,pall,1459862
5515,pam,1469395
5516,pana-un,1811063
5517,panl,1606909
5518,panw,1327567
5519,paos,936446
5520,papa,1757067
5521,paqwf,1485922
5522,par,708821
5523,parn,1603429
5524,parr,821483
5525,pasg,1787297
5526,pati,1616741
5527,patk,76605
5528,pavm,1624326
5529,pavmw,1624326
5530,pavmz,1624326
5531,paxh,1350156
5532,pay,1312073
5533,payc,1590955
5534,payd,1017655
5535,pays,1496443
5536,payx,723531
5537,pb,1068851
5538,pba,1546066
5539,pbb,1287032
5540,pbbi,1652106
5541,pbct,1378946
5542,pbf,1534504
5543,pbfs,1769663
5544,pbfx,1582568
5545,pbh,1295947
5546,pbhc,1609065
5547,pbi,78814
5548,pbio,830656
5549,pbip,1578776
5550,pbmlf,1319150
5551,pbnc,1414374
5552,pbpb,1195734
5553,pbr,1119639
5554,pbr-a,1119639
5555,pbsk,1511071
5556,pbsv,1304161
5557,pbt,319654
5558,pbts,1754323
5559,pbya,1530981
5560,pbyi,1401667
5561,pcar,75362
5562,pcb,1423869
5563,pcbk,1084717
5564,pcg,1004980
5565,pcg-pb,1004980
5566,pcg-pc,1004980
5567,pcg-pd,1004980
5568,pcg-pe,1004980
5569,pcg-pg,1004980
5570,pcg-ph,1004980
5571,pcg-pi,1004980
5572,pch,1338749
5573,pco,1359555
5574,pcom,1204413
5575,pcpl,1800347
5576,pcpl-un,1800347
5577,pcpl-wt,1800347
5578,pcrx,1396814
5579,pcsa,1533743
5580,pcsb,1691337
5581,pcti,1057083
5582,pctl,1119897
5583,pcty,1591698
5584,pcvx,1649094
5585,pcyg,50471
5586,pcyn,812306
5587,pcyo,276720
5588,pd,1568100
5589,pdce,77877
5590,pdco,891024
5591,pdd,1737806
5592,pdex,788920
5593,pdfs,1120914
5594,pdlb,1703489
5595,pdli,882104
5596,pdm,1042776
5597,pds,1013605
5598,pdsb,1472091
5599,pdvw,1304492
5600,pe,1594466
5601,peak,765880
5602,peb,1474098
5603,pebk,1093672
5604,pebo,318300
5605,peb-pc,1474098
5606,peb-pd,1474098
5607,peb-pe,1474098
5608,peb-pf,1474098
5609,peck,1634447
5610,peckw,1634447
5611,ped,1141197
5612,peer,1355839
5613,peg,788784
5614,pega,1013857
5615,pegi,1561660
5616,pei,77281
5617,peix,778164
5618,pen,1321732
5619,penc,891417
5620,penn,921738
5621,pep,77476
5622,per,1521168
5623,perf,880460
5624,peri,1338940
5625,pery,900349
5626,pesi,891532
5627,pesxq,320575
5628,petq,1668673
5629,pets,1040130
5630,petv,1512922
5631,petx,1509190
5632,petz,1684425
5633,peye,867840
5634,pfbi,887919
5635,pfbx,770460
5636,pfe,78003
5637,pffl,1114446
5638,pfg,1126328
5639,pfgc,1618673
5640,pfhd,1630856
5641,pfho,1138476
5642,pfie,1289636
5643,pfin,75340
5644,pfis,1056943
5645,pflt,1504619
5646,pfmt,1550695
5647,pfnx,1478121
5648,pfpt,1212458
5649,pfs,1178970
5650,pfsi,1745916
5651,pfsw,1095315
5652,pfti,1019787
5653,pfwiq,1096132
5654,pg,80424
5655,pgai,81157
5656,pgas,1558465
5657,pgc,1050743
5658,pgcg,1462047
5659,pgec,790179
5660,pgen,1356090
5661,pgid,1061164
5662,pgm,312070
5663,pgnx,835887
5664,pgny,1551306
5665,pgol,1080448
5666,pgr,80661
5667,pgre,1605607
5668,pgsc,1537511
5669,pgti,1354327
5670,pgtk,1553404
5671,ph,76334
5672,phas,1169245
5673,phat,1783183
5674,phbi,1435181
5675,phbr,1407573
5676,phcf,1729089
5677,phcg,1351573
5678,phg,313216
5679,phge,1739174
5680,phge-un,1739174
5681,phi,78150
5682,phii,350403
5683,phiik,350403
5684,phil,704172
5685,phio,1533040
5686,phm,822416
5687,phot,1161582
5688,phr,1412408
5689,phun,1665300
5690,phx,315131
5691,phys,1477049
5692,pi,1114995
5693,piac,845385
5694,pic,1772720
5695,pico,830122
5696,pic-wt,1772720
5697,pih,1591890
5698,pihpp,1591890
5699,pii,931015
5700,pinc,1577916
5701,pine,1786117
5702,ping,1679826
5703,pins,1506293
5704,pipr,1230245
5705,pir,278130
5706,pire,1652958
5707,pirrq,278130
5708,pirs,1583648
5709,pixy,1675634
5710,pjh,1137774
5711,pjt,1626115
5712,pk,1617406
5713,pkbk,1315399
5714,pkd,76321
5715,pkdc,76321
5716,pkdcd,76321
5717,pke,76267
5718,pkg,75677
5719,pki,31791
5720,pkkw,1657642
5721,pkoh,76282
5722,pktx,1128189
5723,pkx,889132
5724,plab,810136
5725,plag,1117057
5726,plan,1540755
5727,play,1525769
5728,plbc,1168455
5729,plce,1041859
5730,pld,1045609
5731,plg,1095052
5732,plin,1735556
5733,pll,1728205
5734,plm,866028
5735,plmr,1761312
5736,plnt,1637207
5737,plow,1287213
5738,plpc,80035
5739,plpm,1362925
5740,plrtf,1639142
5741,plrx,1746473
5742,plsb,1420569
5743,plse,1625101
5744,plsi,1493212
5745,plt,914025
5746,pltm,1690842
5747,pltx,1525145
5748,pltyf,1433309
5749,plug,1093691
5750,plus,1022408
5751,plx,1006281
5752,plxp,1497504
5753,plxs,785786
5754,plya,1692412
5755,plym,1515816
5756,plyn,1612851
5757,plyz,1334589
5758,pm,1413329
5759,pmbc,1109546
5760,pmc,1388195
5761,pmcb,1157075
5762,pmd,806517
5763,pme,1517130
5764,pmhg,1586454
5765,pmpg,1301838
5766,pmt,1464423
5767,pmtg,1742691
5768,pmt-pa,1464423
5769,pmt-pb,1464423
5770,pmts,1641614
5771,pnat,1501257
5772,pnbk,1098146
5773,pnc,713676
5774,pnc-pp,713676
5775,pnc-pq,713676
5776,pnfp,1115055
5777,pnht,1620749
5778,pnm,1108426
5779,pnnt,1383414
5780,pnntg,1383414
5781,pnpl,1654672
5782,pnr,77360
5783,pnrg,56868
5784,pnrly,1725750
5785,pntg,1766400
5786,pnw,764622
5787,poai,1446159
5788,podd,1145197
5789,poetf,1437424
5790,pol,1122976
5791,pola,1622345
5792,pool,945841
5793,pope,784011
5794,por,784977
5795,post,1530950
5796,potn,1746563
5797,powi,833640
5798,powl,80420
5799,poww,1015383
5800,ppbi,1028918
5801,ppc,802481
5802,ppcb,1517681
5803,ppd,1793294
5804,ppg,79879
5805,pphi,1752039
5806,ppih,914122
5807,ppl,922224
5808,ppln,19617
5809,pplt,1460235
5810,pppmf,1455886
5811,ppsi,1449792
5812,ppx,922224
5813,ppyh,1048055
5814,pqeff,1561180
5815,pqg,1708035
5816,pra,1127703
5817,praa,1185348
5818,prah,1613859
5819,prcp,887226
5820,prdo,1046568
5821,pred,1382943
5822,pre-pf,911421
5823,pre-pg,911421
5824,pre-ph,911421
5825,pre-pi,911421
5826,prft,1085869
5827,prgbq,1335103
5828,prgnf,1401112
5829,prgo,1585364
5830,prgs,876167
5831,prgx,1007330
5832,prh,1137774
5833,prhl,1030916
5834,prhrq,1568079
5835,pri,1475922
5836,prim,1361538
5837,prk,805676
5838,prka,1297937
5839,prkr,914139
5840,prlb,1443669
5841,prle,928953
5842,prlx,1388410
5843,prmi,1748669
5844,prmw,884713
5845,prnb,1510487
5846,pro,1392972
5847,prof,1628808
5848,prog,1580063
5849,prop,1434110
5850,pros,1634038
5851,prov,1010470
5852,prpcf,1545224
5853,prph,868278
5854,prpl,1643953
5855,prplw,1643953
5856,prpo,1043961
5857,prqr,1612940
5858,prs,1137774
5859,prsc,1220754
5860,prsi,79661
5861,prsp,1724670
5862,prss,1117733
5863,prt,1724009
5864,prta,1559053
5865,prth,1653558
5866,prtk,1178711
5867,prts,1378950
5868,prtt,1493526
5869,prtx,1099215
5870,prty,1592058
5871,pru,1137774
5872,prvb,1695357
5873,prvl,1714798
5874,prxg,1082198
5875,prxl,799729
5876,przm,1077370
5877,ps,1725579
5878,psa,1393311
5879,psa-pb,1393311
5880,psa-pd,1393311
5881,psa-pe,1393311
5882,psa-pf,1393311
5883,psa-ph,1393311
5884,psa-pi,1393311
5885,psa-pj,1393311
5886,psa-pk,1393311
5887,psa-pl,1393311
5888,psa-pv,1393311
5889,psa-pw,1393311
5890,psb,866368
5891,psb-pw,866368
5892,psb-px,866368
5893,psb-py,866368
5894,psb-pz,866368
5895,psec,1287032
5896,pshg,1481241
5897,psix,1137091
5898,pslv,1494728
5899,psmt,1041803
5900,psn,275880
5901,psnl,1527753
5902,pso,938323
5903,psru,1415306
5904,pssr,225628
5905,pstb,1507277
5906,pstg,1474432
5907,psti,1158780
5908,pstl,1759774
5909,pstv,1095981
5910,psv,1597659
5911,psx,1534701
5912,psxp,1572910
5913,psyc,1771077
5914,pt,1716338
5915,ptac,1784535
5916,ptacu,1784535
5917,ptacw,1784535
5918,ptc,857005
5919,ptco,1609258
5920,ptct,1070081
5921,pte,1076682
5922,pten,889900
5923,pteo,1063104
5924,ptged,1095435
5925,ptgef,1095435
5926,ptgx,1377121
5927,pti,1445283
5928,ptie,1069530
5929,ptix,1022899
5930,ptk,1797099
5931,ptk-un,1797099
5932,ptla,1269021
5933,ptlf,1354591
5934,ptmn,1372807
5935,ptn,911216
5936,ptnr,1096691
5937,ptoi,1381105
5938,pton,1639825
5939,ptpf,1464300
5940,ptr,1108329
5941,ptrc,1172298
5942,ptsc,836564
5943,ptsi,798287
5944,ptvca,9346
5945,ptx,1024126
5946,pub,1636286
5947,pubc,1575858
5948,puk,1116578
5949,pulm,1574235
5950,pump,1680247
5951,pure,1006028
5952,puyi,1750264
5953,pvac,77159
5954,pvbc,1778784
5955,pvct,315545
5956,pvdg,1591615
5957,pveg,1163612
5958,pvg,1508844
5959,pvh,78239
5960,pvl,1520048
5961,pvnc,1134982
5962,pvnnf,1627480
5963,pvotf,1464165
5964,pw,1532619
5965,pwco,733337
5966,pwdy,1435617
5967,pwfl,1774170
5968,pwod,716605
5969,pwr,1050915
5970,pwvi,933972
5971,pxd,1038357
5972,pxlw,1040161
5973,pxpp,1660839
5974,pxrb,1623077
5975,pxs,1640043
5976,pypd,1611842
5977,pype,1114446
5978,pypl,1633917
5979,pyx,939930
5980,pzg,1629210
5981,pzn,1399249
5982,pzza,901491
5983,qada,1036188
5984,qbak,758938
5985,qbio,1596062
5986,qcom,804328
5987,qcrh,906465
5988,qd,1692705
5989,qdel,353569
5990,qdm,1094032
5991,qep,1108827
5992,qes,1704235
5993,qfin,1741530
5994,qgen,1015820
5995,qh,1781193
5996,qhccq,1650445
5997,qhyg,1423723
5998,qiwi,1561566
5999,qk,1769256
6000,qlgn,1460702
6001,qli,1779578
6002,qlys,1107843
6003,qmci,1101433
6004,qmco,709283
6005,qnbc,750558
6006,qnst,1117297
6007,qnta,1691430
6008,qnto,1391933
6009,qprc,824416
6010,qpwr,1310527
6011,qrhc,1442236
6012,qron,1689084
6013,qrtea,1355096
6014,qrvo,1604778
6015,qsep,1103795
6016,qsmg,1627554
6017,qsr,1618756
6018,qtmm,1403570
6019,qtna,1370702
6020,qtnt,1596946
6021,qtrh,1518419
6022,qtrrf,1339688
6023,qtrx,1503274
6024,qts,1577368
6025,qts-pa,1577368
6026,qts-pb,1577368
6027,qtt,1733298
6028,qtwo,1410384
6029,qtxb,820608
6030,quad,1481792
6031,qubt,1758009
6032,quik,882508
6033,qumu,892482
6034,quot,1115128
6035,qure,1590560
6036,qurt,1549631
6037,qvcd,1254699
6038,qwikf,1128790
6039,qzmrf,811522
6040,r,85961
6041,race,1648416
6042,rad,84129
6043,rada,761238
6044,rahgf,1611852
6045,rail,1320854
6046,ramp,733269
6047,rand,81955
6048,rapt,1673772
6049,rare,1515673
6050,rarx,1481512
6051,rasp,1582249
6052,rate,1518222
6053,rave,718332
6054,ravn,82166
6055,rayt,1539778
6056,rba,1046102
6057,rbb,1499422
6058,rbbn,1708055
6059,rbc,82811
6060,rbcaa,921557
6061,rbcn,1410172
6062,rbkb,1751783
6063,rbnc,1606440
6064,rbnw,1608430
6065,rbnzf,1752108
6066,rbpaa,922487
6067,rbs,844150
6068,rbz,1752108
6069,rbzhf,1752108
6070,rbzwf,1752108
6071,rc,1527590
6072,rcar,1016708
6073,rcat,748268
6074,rcb,1527590
6075,rcel,1762303
6076,rchr,1734551
6077,rci,733099
6078,rcii,933036
6079,rckt,1281895
6080,rcky,895456
6081,rcl,884887
6082,rcm,1472595
6083,rcmt,700841
6084,rcon,1442620
6085,rcp,1527590
6086,rcrt,1462223
6087,rcus,1724521
6088,rdcm,1016838
6089,rdfn,1382821
6090,rdga,812152
6091,rdgc,1533030
6092,rdgl,1449349
6093,rdhl,1553846
6094,rdi,716634
6095,rdmr,1657249
6096,rdn,890926
6097,rdnt,790526
6098,rds-a,1306965
6099,rds-b,1306965
6100,rdus,1428522
6101,rdvt,1720116
6102,rdwr,1094366
6103,rdy,1135951
6104,re,1095073
6105,reac,1520528
6106,real,1573221
6107,rebl,1532158
6108,recn,1084765
6109,redu,1712178
6110,reed,1140215
6111,reemf,1419806
6112,reey,1762692
6113,refr,793524
6114,reg,910606
6115,regi,1463258
6116,regn,872589
6117,regt,319200
6118,rei,1384195
6119,rell,355948
6120,relv,768710
6121,relx,929869
6122,remi,1078037
6123,reml,1053092
6124,renn,1509223
6125,reph,1588972
6126,repl,1737953
6127,res,742278
6128,resi,1555039
6129,resn,1579910
6130,reta,1358762
6131,retc,1627611
6132,reto,1687277
6133,rev,887921
6134,revg,1687221
6135,rex,744187
6136,rexn,1228627
6137,rexr,1571283
6138,rexr-pa,1571283
6139,rexr-pb,1571283
6140,rexr-pc,1571283
6141,rexx,1397516
6142,reyn,1786431
6143,rezi,1740332
6144,rf,1281761
6145,rfil,740664
6146,rfl,1713863
6147,rfp,1393066
6148,rga,898174
6149,rgbd,812149
6150,rgbp,1589150
6151,rgc,1168696
6152,rgco,1069533
6153,rgen,730272
6154,rgin,1412659
6155,rgld,85535
6156,rgls,1505512
6157,rgnp,1642159
6158,rgnx,1590877
6159,rgp,1084765
6160,rgr,95029
6161,rgrx,707511
6162,rgs,716643
6163,rgseq,1425565
6164,rgus,922330
6165,rh,1528849
6166,rhe,1004724
6167,rhe-pa,1004724
6168,rhi,315213
6169,rhno,1490630
6170,rhp,1040829
6171,rht,1087423
6172,ribt,1063537
6173,rick,935419
6174,rig,1451505
6175,rigl,1034842
6176,rily,1464790
6177,rilyg,1464790
6178,rilyh,1464790
6179,rilyi,1464790
6180,rilym,1464790
6181,rilyn,1464790
6182,rilyo,1464790
6183,rilyp,1464790
6184,rilyz,1464790
6185,rio,863064
6186,riot,1167419
6187,rise,1610940
6188,rive,1590799
6189,rivx,1702541
6190,rja,352960
6191,rjf,720005
6192,rji,352960
6193,rjn,352960
6194,rjz,352960
6195,rkda,1469443
6196,rkfl,823546
6197,rl,1037038
6198,rlby,34285
6199,rlgt,1171155
6200,rlgy,1398987
6201,rlh,1052595
6202,rli,84246
6203,rlj,1511337
6204,rlje,1546381
6205,rllt,1663038
6206,rlly,1452872
6207,rlm,1718903
6208,rlmd,1553643
6209,rlog,1294250
6210,rm,1519401
6211,rmax,1581091
6212,rmbi,1767837
6213,rmbl,1596961
6214,rmbs,917273
6215,rmcf,1616262
6216,rmd,943819
6217,rmdm,1481443
6218,rmed,1716621
6219,rmes,1358654
6220,rmg,1757932
6221,rmg-un,1757932
6222,rmg-wt,1757932
6223,rmhb,1670869
6224,rmni,1635282
6225,rmp,1620928
6226,rmr,1644378
6227,rmri,1556179
6228,rmsl,1412126
6229,rmti,1041024
6230,rna,1599901
6231,rndb,1667161
6232,rnet,1162112
6233,rng,1384905
6234,rngr,1699039
6235,rnr,913144
6236,rnr-pe,913144
6237,rnr-pf,913144
6238,rnst,715072
6239,rnva,931059
6240,rnvaw,931059
6241,rnwk,1046327
6242,road,1718227
6243,roan,1326428
6244,rochu,1796303
6245,rock,912562
6246,rodi,312070
6247,rog,84748
6248,roic,1407623
6249,rok,1024478
6250,rokk,1100778
6251,rokkd,1100778
6252,roku,1428439
6253,rol,84839
6254,roll,1324948
6255,ronwf,1611852
6256,rop,882835
6257,rose,1659122
6258,rosgq,1362959
6259,rost,745732
6260,roye,1102392
6261,royl,864839
6262,royt,1538822
6263,rp,1286225
6264,rpai,1222840
6265,rpay,1720592
6266,rpayw,1720592
6267,rpd,1560327
6268,rpla,1763731
6269,rpla-un,1763731
6270,rpla-wt,1763731
6271,rpm,110621
6272,rpmt,1437283
6273,rprx,1802768
6274,rpt,842183
6275,rpt-pd,842183
6276,rptx,1808158
6277,rpxc,1509432
6278,rrbi,1071236
6279,rrc,315852
6280,rrd,29669
6281,rrgb,1171759
6282,rrr,1653653
6283,rrts,1440024
6284,rs,861884
6285,rsasf,1529485
6286,rscf,1103090
6287,rsg,1060391
6288,rskia,84112
6289,rsls,1371217
6290,rspi,849636
6291,rspp,1588216
6292,rsrv,83350
6293,rsss,1386301
6294,rssv,1572384
6295,rst,1351285
6296,rsys,873044
6297,rtix,1760173
6298,rtk,868725
6299,rtlr,1748773
6300,rtn,1047122
6301,rtntf,887028
6302,rton,1580262
6303,rtrx,1438533
6304,rtsl,1575659
6305,rtto,1646576
6306,rttr,1460702
6307,rtw,1211351
6308,rtx,101829
6309,rubi,1595974
6310,ruby,1709401
6311,ruhn,1753268
6312,run,1469367
6313,rusha,1012019
6314,rushb,1012019
6315,ruth,1324272
6316,rvall,1496268
6317,rvi,1735184
6318,rvlt,917523
6319,rvlv,1746618
6320,rvmd,1628171
6321,rvnc,1479290
6322,rvp,946563
6323,rvra,1737204
6324,rvsb,1041368
6325,rwlk,1607962
6326,rwt,930236
6327,rxdx,1557421
6328,rxn,1439288
6329,ry,1000275
6330,ryaay,1038683
6331,ryam,1597672
6332,ryb,1708441
6333,ryce,1552448
6334,ryes,1424864
6335,ryi,1481582
6336,ryn,52827
6337,rytm,1649904
6338,rzlt,1509261
6339,rzzn,1659559
6340,s,101830
6341,sa,1231346
6342,sab,1377936
6343,sabr,1597033
6344,sach,1682220
6345,saddp,313151
6346,saex,1514732
6347,saf,1377936
6348,safe,1688852
6349,safm,812128
6350,safo,1789192
6351,saft,1172052
6352,sage,1597553
6353,sah,1043509
6354,saia,1177702
6355,saic,1571123
6356,saig,1307895
6357,sail,1627857
6358,sal,1060219
6359,salm,1050606
6360,salt,1587264
6361,sam,949870
6362,sama,1754824
6363,samg,1549966
6364,saml,1530163
6365,san,891478
6366,sand,1434614
6367,sanm,897723
6368,sanw,1477246
6369,sap,1000184
6370,saqn,1776909
6371,saqnu,1776909
6372,saqnw,1776909
6373,sar,1377936
6374,sasr,824410
6375,sats,1415404
6376,sauc,1394156
6377,sava,1069530
6378,save,1498710
6379,sb,1434754
6380,sbac,1034054
6381,sbba,1483934
6382,sbbp,1634432
6383,sbbx,1028954
6384,sbcf,730708
6385,sbcp,1599891
6386,sbes,1572840
6387,sbe-un,1777393
6388,sbe-wt,1777393
6389,sbfg,767405
6390,sbfm,1402328
6391,sbfmd,706863
6392,sbgi,912752
6393,sbh,1368458
6394,sblk,1386716
6395,sbna,1483934
6396,sbow,351817
6397,sb-pc,1434754
6398,sb-pd,1434754
6399,sbph,1566373
6400,sbr,710752
6401,sbra,1492298
6402,sbs,1170858
6403,sbsaa,927720
6404,sbsi,705432
6405,sbsw,1786909
6406,sbt,1680379
6407,sbug,312070
6408,sbux,829224
6409,sc,1580608
6410,scac,1671854
6411,scacu,1671854
6412,scacw,1671854
6413,sccb,1682220
6414,scco,1001838
6415,scgy,1276531
6416,schl,866729
6417,schn,912603
6418,schw,316709
6419,schw-pc,316709
6420,schw-pd,316709
6421,sci,89089
6422,scia,830616
6423,scie,727672
6424,sckt,944075
6425,scl,94049
6426,scln,880771
6427,scmp,1365216
6428,scnd,87802
6429,sco,1415311
6430,scon,895665
6431,scoo,1055454
6432,scor,1158172
6433,scpe,1764301
6434,scpe-un,1764301
6435,scpe-wt,1764301
6436,scph,1604950
6437,scpl,1760717
6438,scrh,831489
6439,scs,1050825
6440,scsc,918965
6441,scty,1265107
6442,scu,1403256
6443,scvl,895447
6444,scvx,1794717
6445,scvx-un,1794717
6446,scvx-wt,1794717
6447,scwx,1468666
6448,scx,93676
6449,scyx,1178253
6450,scyyf,1408146
6451,sd,1349436
6452,sdc,1775625
6453,sdgr,1490978
6454,sdi,911649
6455,sdlpf,1553467
6456,sdon,892832
6457,sdpi,1600422
6458,sdrl,1737706
6459,sdrmu,1538267
6460,sdsya,1163609
6461,sdttu,1509228
6462,sdyl,1114446
6463,se,1703399
6464,seac,1019671
6465,seas,1564902
6466,seb,88121
6467,seci,925661
6468,seco,1633441
6469,sect,925661
6470,sedg,1419612
6471,see,1012100
6472,seed,1321851
6473,seel,1017491
6474,segn,1574910
6475,seic,350894
6476,seii,819926
6477,selb,1453687
6478,self,1031235
6479,sem,1320414
6480,senea,88948
6481,senr,1576197
6482,sens,1616543
6483,seny,1446152
6484,sep,1394074
6485,serv,1428875
6486,ses,1375063
6487,sesn,1485003
6488,sev,825411
6489,sf,720672
6490,sfb,720672
6491,sfbc,1541119
6492,sfbs,1430723
6493,sfdl,818677
6494,sfe,86115
6495,sfef,86759
6496,sfet,1725332
6497,sfhi,1539551
6498,sfiv,1550737
6499,sfix,1576942
6500,sfl,1289877
6501,sfm,1575515
6502,sfnc,90498
6503,sfor,1285543
6504,sf-pa,720672
6505,sf-pb,720672
6506,sf-pc,720672
6507,sfrx,1106213
6508,sfs,1563407
6509,sfst,1090009
6510,sftw,1753539
6511,sftw-un,1753539
6512,sftw-wt,1753539
6513,sfun,1294404
6514,sg,1744894
6515,sga,886136
6516,sgb,315849
6517,sgbi,1104280
6518,sgbx,1023994
6519,sgc,95574
6520,sgen,1060736
6521,sgg,312070
6522,sgh,1616533
6523,sgil,1063489
6524,sglb,788611
6525,sgma,915358
6526,sgmd,919175
6527,sgmo,1001233
6528,sgms,750004
6529,sgni,1023198
6530,sgoc,1412095
6531,sgol,1450923
6532,sgrp,1004989
6533,sgry,1638833
6534,sgsi,1413891
6535,sgsid,1413891
6536,sgu,1002590
6537,shak,1620533
6538,shbi,1035092
6539,shen,354963
6540,shg,1263043
6541,shi,908732
6542,ship,1448397
6543,shipw,1448397
6544,shipz,1448397
6545,shldq,1310067
6546,shll,1759631
6547,shlo,904979
6548,shlx,1610466
6549,shmp,1465470
6550,shnc,1697884
6551,shnl,1422296
6552,sho,1295810
6553,shoo,913241
6554,shop,1594805
6555,sho-pe,1295810
6556,sho-pf,1295810
6557,shor,1388133
6558,shrg,1644488
6559,shsp,1506439
6560,shw,89800
6561,shwz,1622879
6562,shyf,743238
6563,si,1312109
6564,siaf,1488419
6565,sibn,1459839
6566,sic,1723866
6567,sid,1049659
6568,sieb,65596
6569,sien,1551693
6570,sif,90168
6571,sifi,1500213
6572,sify,1094324
6573,sig,832988
6574,siga,1010086
6575,sigi,230557
6576,sigm,790715
6577,sign,1317833
6578,sigo,1689066
6579,sii,1512920
6580,silc,916793
6581,silk,1397702
6582,silv,1659520
6583,sim,887153
6584,siml,1399306
6585,simld,1399306
6586,simo,1329394
6587,sina,1094005
6588,sinc,1532595
6589,sing,1443611
6590,sino,1422892
6591,sint,1269026
6592,sir,1537667
6593,siri,908937
6594,sitc,894315
6595,sitc-pa,894315
6596,site,1650729
6597,sitm,1451809
6598,sito,1157817
6599,sivb,719739
6600,sivbp,719739
6601,sivr,1450922
6602,six,701374
6603,sj,1753673
6604,sji,91928
6605,sjm,91419
6606,sjoyw,1753673
6607,sjr,932872
6608,sjt,319655
6609,sjw,766829
6610,skas,1128281
6611,skky,1546853
6612,sklv,1731911
6613,skm,1015650
6614,skt,899715
6615,skvi,1085277
6616,skx,1065837
6617,sky,90896
6618,skys,1594124
6619,skyw,793733
6620,slab,1038074
6621,slb,87347
6622,slca,1524741
6623,slct,1263762
6624,sldb,1707502
6625,slf,1097362
6626,slg,1040971
6627,slgd,88000
6628,slgg,1621672
6629,slgl,1684693
6630,slgn,849869
6631,slm,1032033
6632,slng,1043186
6633,slnm,1084332
6634,slno,1484565
6635,slot,1528749
6636,slp,1023459
6637,slpa,1643319
6638,slqt,1794783
